Date/Time,Seconds,Volt,T1,T2,T3,T4,T5,T6,T7,T8,Cnt1,Cnt2,Cnt3,Cnt4,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,kWh1,kWh2,kWh3,kWh4,kWh5,kWh6,kWh7,kWh8,kWh9,kWh10,kWh11,kWh12,kWh13,kWh14,kWh15,kWh16,kWh17,kWh18,kWh19,kWh20,kWh21,kWh22,kWh23,kWh24,kWh25,kWh26,kWh27,kWh28,kWh29,kWh30,kWh31,kWh32
2014-07-16 16:17:32,5010,104.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.039,.002,.041,.000,.000,.046,.005,.022,.016,.000,.000,.000,.000,.000,.000,.000,.004,.000,.026,.004,.001,.000,.000,.000,.000,.000,.037
2014-07-16 16:19:32,5130,104.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 75 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 35 W,.000,.000,.000,.000,.000,.039,.002,.043,.000,.000,.046,.005,.023,.017,.000,.000,.000,.000,.000,.000,.000,.005,.000,.027,.004,.001,.000,.000,.000,.000,.000,.038
2014-07-16 16:21:32,5250,104.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 97 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 42 W,.000,.000,.000,.000,.000,.039,.002,.047,.000,.000,.046,.005,.023,.017,.000,.000,.000,.000,.000,.000,.000,.005,.000,.028,.004,.001,.000,.000,.000,.000,.000,.039
2014-07-16 16:23:31,5370,104.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 95 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 42 W,.000,.000,.000,.000,.000,.039,.002,.050,.000,.000,.046,.005,.024,.017,.000,.000,.000,.000,.000,.000,.000,.005,.000,.028,.005,.001,.000,.000,.000,.000,.000,.041
2014-07-16 16:25:31,5490,104.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 72 W, 1 W, 92 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 67 W,.000,.000,.000,.000,.000,.041,.002,.053,.000,.000,.046,.005,.024,.018,.000,.000,.000,.000,.000,.000,.000,.005,.000,.029,.005,.002,.000,.000,.000,.000,.000,.043
2014-07-16 16:27:31,5610,105.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 104 W, 1 W, 91 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 78 W,.000,.000,.000,.000,.000,.045,.002,.056,.000,.000,.046,.005,.025,.018,.000,.000,.000,.000,.000,.000,.000,.005,.000,.030,.005,.002,.000,.000,.000,.000,.000,.045
2014-07-16 16:29:31,5730,105.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 101 W, 1 W, 14 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 49 W,.000,.000,.000,.000,.000,.048,.002,.056,.000,.000,.046,.006,.025,.019,.000,.000,.000,.000,.000,.000,.000,.005,.000,.030,.005,.002,.000,.000,.000,.000,.000,.047
2014-07-16 16:31:31,5850,104.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 99 W, 1 W, 3 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 44 W,.000,.000,.000,.000,.000,.051,.002,.056,.000,.000,.046,.006,.026,.019,.000,.000,.000,.000,.000,.000,.000,.005,.000,.031,.005,.002,.000,.000,.000,.000,.000,.049
2014-07-16 16:33:31,5970,104.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 97 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 44 W,.000,.000,.000,.000,.000,.054,.002,.057,.000,.000,.046,.006,.026,.019,.000,.000,.000,.000,.000,.000,.000,.005,.000,.031,.005,.002,.000,.000,.000,.000,.000,.050
2014-07-16 16:35:31,6090,104.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 96 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 43 W,.000,.000,.000,.000,.000,.058,.002,.057,.000,.000,.046,.006,.027,.020,.000,.000,.000,.000,.000,.000,.000,.005,.000,.032,.005,.002,.000,.000,.000,.000,.000,.052
2014-07-16 16:37:31,6210,105,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 58 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 30 W,.000,.000,.000,.000,.000,.060,.002,.057,.000,.000,.046,.006,.027,.020,.000,.000,.000,.000,.000,.000,.000,.005,.000,.033,.005,.002,.000,.000,.000,.000,.000,.053
2014-07-16 16:39:31,6330,104.8,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 4 W, 0 W, 0 W, 83 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 26 W,.000,.000,.000,.000,.000,.060,.002,.057,.000,.000,.049,.006,.028,.021,.000,.000,.000,.000,.000,.000,.000,.006,.000,.033,.005,.002,.000,.000,.000,.000,.000,.053
2014-07-16 16:41:31,6450,104.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 22 W, 0 W, 0 W, 100 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.060,.002,.058,.000,.000,.053,.006,.028,.021,.000,.000,.000,.000,.000,.000,.000,.006,.000,.034,.005,.002,.000,.000,.000,.000,.000,.054
2014-07-16 16:43:31,6570,104.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 113 W, 0 W, 0 W, 98 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 13 W,.000,.000,.000,.000,.000,.060,.002,.062,.000,.000,.056,.006,.029,.021,.000,.000,.000,.000,.000,.000,.000,.006,.000,.035,.006,.002,.000,.000,.000,.000,.000,.055
2014-07-16 16:45:31,6690,104.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 104 W, 0 W, 0 W, 97 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 10 W,.000,.000,.000,.000,.000,.060,.002,.065,.000,.000,.059,.006,.029,.022,.000,.000,.000,.000,.000,.000,.000,.006,.000,.035,.006,.002,.000,.000,.000,.000,.000,.055
2014-07-16 16:47:31,6810,104.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 102 W, 0 W, 0 W, 95 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 9 W,.000,.000,.000,.000,.000,.060,.002,.068,.000,.000,.062,.007,.030,.022,.000,.000,.000,.000,.000,.000,.000,.006,.000,.036,.006,.002,.000,.000,.000,.000,.000,.056
2014-07-16 16:49:31,6930,104.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 97 W, 0 W, 0 W, 95 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.060,.002,.072,.000,.000,.065,.007,.030,.023,.000,.000,.000,.000,.000,.000,.000,.006,.000,.036,.006,.002,.000,.000,.000,.000,.000,.056
2014-07-16 16:51:31,7050,104.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 94 W, 0 W, 0 W, 43 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 25 W,.000,.000,.000,.000,.000,.060,.002,.075,.000,.000,.067,.007,.031,.023,.000,.000,.000,.000,.000,.000,.000,.006,.000,.037,.006,.002,.000,.000,.000,.000,.000,.057
2014-07-16 16:53:31,7170,104.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 91 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 40 W,.000,.000,.000,.000,.000,.060,.003,.078,.000,.000,.067,.007,.032,.023,.000,.000,.000,.000,.000,.000,.000,.006,.000,.038,.006,.002,.000,.000,.000,.000,.000,.058
2014-07-16 16:55:31,7290,104.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 90 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 40 W,.000,.000,.000,.000,.000,.060,.003,.081,.000,.000,.067,.007,.032,.024,.000,.000,.000,.000,.000,.000,.000,.006,.000,.038,.006,.002,.000,.000,.000,.000,.000,.059
2014-07-16 16:57:31,7410,104,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 15 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 12 W,.000,.000,.000,.000,.000,.060,.003,.081,.000,.000,.067,.007,.033,.024,.000,.000,.000,.000,.000,.000,.000,.007,.000,.039,.006,.002,.000,.000,.000,.000,.000,.060
2014-07-16 16:59:31,7530,104.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.081,.000,.000,.067,.007,.033,.024,.000,.000,.000,.000,.000,.000,.000,.007,.000,.040,.006,.002,.000,.000,.000,.000,.000,.060
2014-07-16 17:01:31,7650,104.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.082,.000,.000,.067,.007,.034,.025,.000,.001,.000,.000,.000,.000,.000,.007,.000,.040,.006,.002,.000,.000,.000,.000,.000,.060
2014-07-16 17:03:31,7770,105.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.082,.000,.000,.067,.007,.034,.025,.000,.001,.000,.000,.000,.000,.000,.007,.000,.041,.007,.002,.000,.000,.000,.000,.000,.061
2014-07-16 17:05:31,7890,105.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.082,.000,.000,.067,.008,.035,.026,.000,.001,.000,.000,.000,.000,.000,.007,.000,.041,.007,.002,.000,.000,.000,.000,.000,.061
2014-07-16 17:07:31,8010,104.8,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.082,.000,.000,.067,.008,.035,.026,.000,.001,.000,.000,.000,.000,.000,.007,.000,.042,.007,.002,.000,.000,.000,.000,.000,.061
2014-07-16 17:09:31,8130,105,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.082,.000,.000,.067,.008,.036,.026,.000,.001,.000,.000,.000,.000,.000,.007,.000,.043,.007,.002,.000,.000,.000,.000,.000,.061
2014-07-16 17:11:31,8250,104.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.060,.003,.082,.000,.000,.067,.008,.036,.027,.000,.001,.000,.000,.000,.000,.000,.007,.000,.043,.007,.002,.000,.000,.000,.000,.000,.062
2014-07-16 17:13:31,8370,105,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 74 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 34 W,.000,.000,.000,.000,.000,.062,.003,.082,.000,.000,.067,.008,.037,.027,.000,.001,.000,.000,.000,.000,.000,.007,.000,.044,.007,.002,.000,.000,.000,.000,.000,.063
2014-07-16 17:15:31,8490,105.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 104 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 46 W,.000,.000,.000,.000,.000,.066,.003,.082,.000,.000,.067,.008,.037,.028,.000,.001,.000,.000,.000,.000,.000,.007,.000,.045,.007,.002,.000,.000,.000,.000,.000,.064
2014-07-16 17:17:31,8610,105,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 102 W, 1 W, 1 W, 0 W, 0 W, 108 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 12 W,.000,.000,.000,.000,.000,.069,.003,.082,.000,.000,.071,.008,.038,.028,.000,.001,.000,.000,.000,.000,.000,.008,.000,.045,.007,.002,.000,.000,.000,.000,.000,.065
2014-07-16 17:19:31,8730,105.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 99 W, 1 W, 1 W, 0 W, 0 W, 100 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.072,.003,.082,.000,.000,.074,.008,.038,.028,.000,.001,.000,.000,.000,.000,.000,.008,.000,.046,.007,.002,.000,.000,.000,.000,.000,.065
2014-07-16 17:21:31,8850,105.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 98 W, 1 W, 1 W, 0 W, 0 W, 98 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.076,.003,.082,.000,.000,.077,.009,.039,.029,.000,.001,.000,.000,.000,.000,.000,.008,.000,.046,.007,.002,.000,.000,.000,.000,.000,.065
2014-07-16 17:23:31,8970,105.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 96 W, 1 W, 1 W, 0 W, 0 W, 96 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.079,.003,.082,.000,.000,.080,.009,.039,.029,.000,.001,.000,.000,.000,.000,.000,.008,.000,.047,.008,.002,.000,.000,.000,.000,.000,.065
2014-07-16 17:25:31,9090,105.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 80 W, 1 W, 1 W, 0 W, 0 W, 96 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 10 W,.000,.000,.000,.000,.000,.082,.003,.082,.000,.000,.084,.009,.040,.030,.000,.001,.000,.000,.000,.000,.000,.008,.000,.048,.008,.003,.000,.000,.000,.000,.000,.066
2014-07-16 17:27:31,9210,105.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 95 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 26 W,.000,.000,.000,.000,.000,.082,.003,.082,.000,.000,.087,.009,.040,.030,.000,.001,.000,.000,.000,.000,.000,.008,.000,.048,.008,.003,.000,.000,.000,.000,.000,.067
2014-07-16 17:29:31,9330,105.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 14 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 10 W,.000,.000,.000,.000,.000,.082,.003,.082,.000,.000,.087,.009,.041,.030,.000,.001,.000,.000,.000,.000,.000,.008,.000,.049,.008,.003,.000,.000,.000,.000,.000,.067
2014-07-16 17:31:31,9450,105,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.082,.003,.082,.000,.000,.087,.009,.042,.031,.000,.001,.000,.000,.000,.000,.000,.008,.000,.050,.008,.003,.000,.000,.000,.000,.000,.067
2014-07-16 17:33:31,9570,105.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.082,.003,.082,.000,.000,.087,.009,.042,.031,.000,.001,.000,.000,.000,.000,.000,.008,.000,.050,.008,.003,.000,.000,.000,.000,.000,.068
2014-07-16 17:35:31,9690,104.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 17 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 14 W,.000,.000,.000,.000,.000,.082,.003,.083,.000,.000,.087,.009,.043,.032,.000,.001,.000,.000,.000,.000,.000,.008,.000,.051,.008,.003,.000,.000,.000,.000,.000,.068
2014-07-16 17:37:31,9810,104.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 106 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 45 W,.000,.000,.000,.000,.000,.082,.003,.086,.000,.000,.087,.010,.043,.032,.000,.001,.000,.000,.000,.000,.000,.009,.000,.051,.008,.003,.000,.000,.000,.000,.000,.070
2014-07-16 17:39:31,9930,104.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 96 W, 0 W, 0 W, 0 W, 3 W, 15 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 0 W, 18 W, 3 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 42 W,.000,.000,.000,.000,.000,.082,.003,.090,.000,.000,.087,.010,.044,.032,.000,.001,.001,.000,.000,.000,.000,.009,.000,.052,.008,.003,.000,.000,.000,.000,.000,.071
